Tau_CR,Tau_DH
0.31497201323509216,5.0
0.304969847202301,0.2908191382884979
0.294967919588089,0.29137784242630005
0.2849661111831665,0.2872573733329773
0.2749643921852112,0.27138906717300415
0.26496270298957825,0.26413530111312866
0.2549610733985901,0.25043562054634094
0.2449595034122467,0.25320833921432495
0.2349579781293869,0.24224388599395752
0.22495651245117188,0.22478969395160675
0.21495503187179565,0.21591782569885254
0.20495367050170898,0.22016307711601257
0.19495230913162231,0.20551632344722748
