Tau_CR,Tau_DH
0.3098953068256378,5.0
0.3098953068256378,0.5935046076774597
0.2998695969581604,0.8009423017501831
0.2898450791835785,0.7420905828475952
0.2798222601413727,0.5144910216331482
0.26980048418045044,0.5746553540229797
0.25978022813796997,0.5380494594573975
0.2497614473104477,0.5287221074104309
0.23974351584911346,0.3662295639514923
0.2297269105911255,0.33461472392082214
0.21971158683300018,0.29886555671691895
0.2096971571445465,0.39376428723335266
0.19968388974666595,0.4195009171962738
