Tau_CR,Tau_DH
0.3149237632751465,5.0
0.30491605401039124,0.32166504859924316
0.294908732175827,0.323173850774765
0.2849019169807434,0.2960476577281952
0.27489548921585083,0.2902890145778656
0.2648894786834717,0.29100796580314636
0.25488385558128357,0.2791060507297516
0.24487857520580292,0.26771876215934753
0.2348736673593521,0.26508629322052
0.22486910223960876,0.23075851798057556
0.21486487984657288,0.23840494453907013
0.20486095547676086,0.2290501892566681
0.19485734403133392,0.22720785439014435
