Tau_CR,Tau_DH
0.313141405582428,5.0
0.313141405582428,5.0
0.30312830209732056,0.32021331787109375
0.29311615228652954,0.3151229918003082
0.2831050455570221,0.31109100580215454
0.27309471368789673,0.2878809869289398
0.26308512687683105,0.2948959767818451
0.25307604670524597,0.28842708468437195
0.24306756258010864,0.2902190089225769
0.2330595701932907,0.2831648290157318
0.22305208444595337,0.2887501120567322
0.213045135140419,0.2953440546989441
0.20303872227668762,0.27761176228523254
0.19303278625011444,0.3118327856063843
