Tau_CR,Tau_DH
0.31469014286994934,5.0
0.30478864908218384,0.38357365131378174
0.2948790490627289,0.49001744389533997
0.28496187925338745,0.3386051058769226
0.2750376760959625,0.4497930407524109
0.26510676741600037,0.47633445262908936
0.25516974925994873,0.3670293390750885
0.2452269345521927,0.4490293562412262
0.2352788746356964,0.5545742511749268
0.2253257781267166,0.35928162932395935
0.21536794304847717,0.3803494870662689
0.20540578663349152,0.27283886075019836
0.19543953239917755,0.2504226565361023
