Tau_CR,Tau_DH
0.31025099754333496,5.0
0.3002442419528961,0.30368366837501526
0.2902379035949707,0.2921493649482727
0.28023189306259155,0.28594374656677246
0.27022629976272583,0.2877621352672577
0.26022106409072876,0.28026431798934937
0.25021615624427795,0.25886139273643494
0.24021154642105103,0.24812434613704681
0.23020727932453156,0.25356659293174744
0.22020329535007477,0.2279486060142517
0.21019960939884186,0.23040007054805756
0.20019620656967163,0.21660080552101135
0.1901930421590805,0.20668762922286987
