Tau_CR,Tau_DH
0.31514406204223633,5.0
0.30513209104537964,0.37993526458740234
0.29512083530426025,0.309330552816391
0.28511032462120056,0.33640193939208984
0.275100439786911,0.3558269143104553
0.2650911808013916,0.31929701566696167
0.2550825774669647,0.30259889364242554
0.24507452547550201,0.2796252965927124
0.2350669950246811,0.264712929725647
0.22506004571914673,0.27921512722969055
0.21505358815193176,0.2777475416660309
0.2050476372241974,0.27741098403930664
0.19504213333129883,0.2930467128753662
