Tau_CR,Tau_DH
0.3104306757450104,5.0
0.3004169762134552,5.0
0.29040417075157166,0.33712315559387207
0.2803921699523926,0.35494565963745117
0.2703809440135956,0.3397984802722931
0.2603704631328583,0.3079167902469635
0.2503606677055359,0.3356799781322479
0.24035148322582245,0.2896118462085724
0.23034308850765228,0.2769213616847992
0.2203352153301239,0.2970987856388092
0.21032795310020447,0.32748955488204956
0.2003212422132492,0.2538961172103882
0.19031503796577454,0.30849120020866394
