Tau_CR,Tau_DH
0.32378628849983215,5.0
0.3137703835964203,0.36663302779197693
0.30375537276268005,0.351986289024353
0.2937413156032562,0.32457295060157776
0.2837282121181488,0.36282554268836975
0.27371594309806824,0.3194137513637543
0.2637045085430145,0.3495520353317261
0.2536938488483429,0.39171430468559265
0.24368393421173096,0.34206902980804443
0.23367474973201752,0.3100874125957489
0.22366631031036377,0.32667943835258484
0.213658407330513,0.2751179337501526
0.20365123450756073,0.2745981216430664
0.19364452362060547,0.2914285361766815
