Tau_CR,Tau_DH
0.3057940602302551,5.0
0.3057940602302551,0.3459658920764923
0.2957797348499298,0.3307153880596161
0.28576627373695374,0.3278470039367676
0.27575361728668213,0.3180335462093353
0.26574182510375977,0.27377671003341675
0.2557308077812195,0.3473467230796814
0.2457205206155777,0.33936095237731934
0.23571103811264038,0.3045802414417267
0.22570212185382843,0.331254780292511
0.2156939059495926,0.28200843930244446
0.2056863158941269,0.2578025162220001
0.19567933678627014,0.2682313323020935
