Tau_CR,Tau_DH
0.3185456693172455,5.0
0.3085380792617798,0.3231617212295532
0.2985309362411499,0.32420843839645386
0.28852418065071106,0.3352113664150238
0.27851781249046326,0.3108423948287964
0.2685118615627289,0.3095491826534271
0.25850629806518555,0.2818448543548584
0.24850107729434967,0.27387431263923645
0.23849621415138245,0.28355684876441956
0.22849169373512268,0.26498860120773315
0.2184874564409256,0.2544918954372406
0.20848354697227478,0.23116305470466614
0.19847995042800903,0.22402915358543396
