Tau_CR,Tau_DH
0.31952422857284546,5.0
0.31952422857284546,5.0
0.3095165193080902,0.3110499680042267
0.29950931668281555,0.2840188145637512
0.2895026206970215,0.2945719361305237
0.27949634194374084,0.2931748330593109
0.26949048042297363,0.2753829061985016
0.2594850957393646,0.2620297372341156
0.24948006868362427,0.25036853551864624
0.23947536945343018,0.2237003743648529
0.22947105765342712,0.24277333915233612
0.2194671332836151,0.23027227818965912
0.2094634622335434,0.21850897371768951
0.19946013391017914,0.2211572229862213
