Tau_CR,Tau_DH
0.3054642379283905,5.0
0.3054642379283905,0.30406737327575684
0.2954561114311218,0.30388641357421875
0.28544852137565613,0.2872152030467987
0.27544137835502625,0.2844724953174591
0.26543471217155457,0.26705101132392883
0.25542858242988586,0.25573328137397766
0.24542279541492462,0.24559754133224487
0.2354174554347992,0.24823535978794098
0.21540792286396027,0.2218678593635559
0.21540792286396027,0.2218678593635559
0.20540370047092438,0.21709586679935455
0.19539983570575714,0.20766963064670563
