Tau_CR,Tau_DH
0.31221991777420044,5.0
0.3022131025791168,0.3185539245605469
0.29220670461654663,0.31923189759254456
0.2822006642818451,0.31471338868141174
0.2721949815750122,0.29038938879966736
0.26218968629837036,0.2982074022293091
0.2521847188472748,0.26929739117622375
0.24218006432056427,0.2682839334011078
0.23217572271823883,0.2639324963092804
0.22217169404029846,0.24573248624801636
0.21216797828674316,0.2571639120578766
0.20216450095176697,0.2571639120578766
0.19216129183769226,0.2176257222890854
