Tau_CR,Tau_DH
0.31376445293426514,5.0
0.3037417531013489,0.4561040997505188
0.29372042417526245,0.4561040997505188
0.29372042417526245,0.42693114280700684
0.28370046615600586,0.43074581027030945
0.26366424560546875,0.409564346075058
0.26366424560546875,0.4548504054546356
0.2536478340625763,0.39940017461776733
0.23361836373806,0.33365216851234436
0.22360512614250183,0.4283939003944397
0.22360512614250183,0.37476837635040283
0.2135927528142929,0.27229321002960205
0.20358139276504517,0.29929712414741516
0.19357100129127502,0.43266865611076355
