Tau_CR,Tau_DH
0.3109208345413208,5.0
0.300912082195282,0.33185097575187683
0.2909039258956909,0.31118083000183105
0.28089621663093567,0.29221224784851074
0.27088895440101624,0.3078003525733948
0.260882169008255,0.3042711019515991
0.2508758306503296,0.2809588611125946
0.2408698946237564,0.26997506618499756
0.23086437582969666,0.25154539942741394
0.22085927426815033,0.2290591299533844
0.21085447072982788,0.2556435167789459
0.20085008442401886,0.24685247242450714
0.1908460110425949,0.22222207486629486
