Tau_CR,Tau_DH
0.30592525005340576,5.0
0.30592525005340576,0.31198251247406006
0.29591554403305054,0.2950036823749542
0.28590646386146545,0.2987324297428131
0.27589794993400574,0.300998330116272
0.2658900320529938,0.30009812116622925
0.2558826506137848,0.27724191546440125
0.245875746011734,0.2692394256591797
0.2358693927526474,0.2535845935344696
0.2258634716272354,0.26116639375686646
0.21585799753665924,0.22938092052936554
0.20585298538208008,0.2604611814022064
0.195848286151886,0.2594771683216095
