Tau_CR,Tau_DH
0.3069687783718109,5.0
0.3069687783718109,0.3563207983970642
0.29695767164230347,0.3999226987361908
0.2869475185871124,0.3777468800544739
0.27693793177604675,0.3845636248588562
0.2569205164909363,0.3621998429298401
0.2569205164909363,0.3621998429298401
0.2469126135110855,0.3852262794971466
0.23690517246723175,0.3370029330253601
0.22689825296401978,0.32928648591041565
0.20688599348068237,0.31729334592819214
0.20688599348068237,0.31729334592819214
0.19688069820404053,0.37123438715934753
