Tau_CR,Tau_DH
0.31819337606430054,5.0
0.30818670988082886,0.3193419873714447
0.2981804311275482,0.3193419873714447
0.2881745398044586,0.30046775937080383
0.27816906571388245,0.29588937759399414
0.26816391944885254,0.27760544419288635
0.2581591308116913,0.26263827085494995
0.2481546550989151,0.26263827085494995
0.23815055191516876,0.2650105059146881
0.22814667224884033,0.25375163555145264
0.21814313530921936,0.23248191177845
0.20813986659049988,0.22750480473041534
0.1981368362903595,0.21324977278709412
