Tau_CR,Tau_DH
0.31513428688049316,5.0
0.30512717366218567,5.0
0.2951204776763916,0.2954157590866089
0.28511425852775574,0.29126042127609253
0.2751083970069885,0.283236563205719
0.26510289311408997,0.2810269892215729
0.25509780645370483,0.26395368576049805
0.24509303271770477,0.2526305913925171
0.23508863151073456,0.2526305913925171
0.22508454322814941,0.24259477853775024
0.21508073806762695,0.2315433919429779
0.20507721602916718,0.2164534032344818
0.19507403671741486,0.20086552202701569
