Tau_CR,Tau_DH
0.31097137928009033,5.0
0.30096521973609924,5.0
0.29095935821533203,0.3014538884162903
0.28095391392707825,0.3014538884162903
0.27094873785972595,0.2874184548854828
0.2609438896179199,0.2874184548854828
0.25093936920166016,0.26442044973373413
0.24093514680862427,0.2578723430633545
0.23093120753765106,0.2506524920463562
0.22092752158641815,0.2506524920463562
0.21092411875724792,0.2340313196182251
0.200920969247818,0.22546710073947906
0.19091807305812836,0.21330739557743073
