Tau_CR,Tau_DH
0.3169393837451935,5.0
0.30693286657333374,5.0
0.29692670702934265,0.3068714439868927
0.286920964717865,0.28887006640434265
0.2769155204296112,0.2857087254524231
0.2669104039669037,0.2717658281326294
0.25690561532974243,0.2677959203720093
0.24690113961696625,0.2668088972568512
0.23689696192741394,0.23884089291095734
0.22689303755760193,0.24200551211833954
0.2168894112110138,0.24200551211833954
0.20688605308532715,0.2343113124370575
0.1968829184770584,0.2119418829679489
