Tau_CR,Tau_DH
0.3092398941516876,5.0
0.3092398941516876,0.35690802335739136
0.2992253601551056,0.3337137997150421
0.2892116904258728,0.34817877411842346
0.27919894456863403,0.36212533712387085
0.2691871225833893,0.44129878282546997
0.259176105260849,0.32241591811180115
0.24916589260101318,0.346894234418869
0.23915646970272064,0.33166518807411194
0.22914773225784302,0.35097184777259827
0.21913963556289673,0.35549330711364746
0.20913226902484894,0.3014068901538849
0.19912554323673248,0.33853524923324585
