Tau_CR,Tau_DH
0.30368953943252563,5.0
0.30368953943252563,0.3052551746368408
0.2936806082725525,0.302909791469574
0.28367236256599426,0.29012182354927063
0.27366459369659424,0.2900588810443878
0.2636573314666748,0.2633935511112213
0.25365057587623596,0.272538959980011
0.24364428222179413,0.25717535614967346
0.2336384505033493,0.2540852129459381
0.2236330211162567,0.24096883833408356
0.21362799406051636,0.20951266586780548
0.20362338423728943,0.23078478872776031
0.19361916184425354,0.2186717838048935
