Tau_CR,Tau_DH
0.3159124553203583,5.0
0.3159124553203583,5.0
0.29589077830314636,0.31575819849967957
0.2858808934688568,0.30440619587898254
0.2858808934688568,0.3187072277069092
0.2658631205558777,0.3118423819541931
0.25585514307022095,0.3073226809501648
0.2458476573228836,0.2805659770965576
0.2458476573228836,0.2743370532989502
0.23584075272083282,0.27585697174072266
0.21582841873168945,0.27381977438926697
0.20582298934459686,0.24377655982971191
0.19581793248653412,0.2745702266693115
