Tau_CR,Tau_DH
0.3109204173088074,5.0
0.3109204173088074,5.0
0.30090728402137756,0.3266873359680176
0.2808833718299866,0.31761813163757324
0.2708725333213806,0.3245235085487366
0.26086246967315674,0.3151540160179138
0.26086246967315674,0.32374438643455505
0.2408442497253418,0.29168716073036194
0.23083606362342834,0.3015437126159668
0.22082854807376862,0.33056557178497314
0.21082152426242828,0.31574955582618713
0.2008150815963745,0.27519068121910095
0.19080914556980133,0.2981761395931244
