Tau_CR,Tau_DH
0.3187718093395233,5.0
0.3087635338306427,0.3103191554546356
0.2987557053565979,0.28855809569358826
0.28874829411506653,0.2929209768772125
0.27874138951301575,0.28327175974845886
0.2687348425388336,0.2694997489452362
0.25872868299484253,0.2585141956806183
0.24872294068336487,0.2434871792793274
0.23871758580207825,0.25025641918182373
0.22871257364749908,0.23681165277957916
0.21870790421962738,0.22837680578231812
0.20870354771614075,0.2089637964963913
0.19869951903820038,0.19221659004688263
