Tau_CR,Tau_DH
0.31543007493019104,5.0
0.3054172396659851,0.3911946713924408
0.29540520906448364,0.34888002276420593
0.2853938043117523,0.385504812002182
0.2753831446170807,0.3114348351955414
0.26537320017814636,0.32938578724861145
0.2553638517856598,0.34138789772987366
0.24535515904426575,0.291711688041687
0.23534700274467468,0.31501221656799316
0.22533944249153137,0.26018792390823364
0.215332493185997,0.2523448169231415
0.20532597601413727,0.29892703890800476
0.1953199952840805,0.28384196758270264
