Tau_CR,Tau_DH
0.31779608130455017,5.0
0.3077845275402069,0.3508896231651306
0.2977735996246338,0.35364264249801636
0.2877633273601532,0.3173292279243469
0.27775368094444275,0.30909568071365356
0.26774466037750244,0.306121289730072
0.2577361464500427,0.32363781332969666
0.24772825837135315,0.27721133828163147
0.23772086203098297,0.3011387288570404
0.22771397233009338,0.26080331206321716
0.21770760416984558,0.24867139756679535
0.2077016681432724,0.27072086930274963
0.19769616425037384,0.22496181726455688
