Tau_CR,Tau_DH
0.31048110127449036,5.0
0.300472617149353,0.34214165806770325
0.2904646694660187,0.3230152428150177
0.2804572284221649,0.31612691283226013
0.27045026421546936,0.3115609586238861
0.2604437470436096,0.2992311716079712
0.2504376471042633,0.2767971158027649
0.2404319792985916,0.27513498067855835
0.23042668402194977,0.26162344217300415
0.22042176127433777,0.259790301322937
0.2104172259569168,0.26587459444999695
0.2004130482673645,0.2429453730583191
0.19040916860103607,0.22888457775115967
