Tau_CR,Tau_DH
0.31390780210494995,5.0
0.3038851320743561,0.2963290214538574
0.2938636839389801,0.38905903697013855
0.2838435769081116,0.35366877913475037
0.27382469177246094,0.32197117805480957
0.2638069689273834,0.33449217677116394
0.2537904977798462,0.34237250685691833
0.24377508461475372,0.21802860498428345
0.23376065492630005,0.3083008825778961
0.22374744713306427,0.34208813309669495
0.213734969496727,0.2509763538837433
0.20372357964515686,0.2684252858161926
0.1937130093574524,0.2879238426685333
