Tau_CR,Tau_DH
0.3109302818775177,5.0
0.30090585350990295,0.5354672074317932
0.30090585350990295,0.5354672074317932
0.29088282585144043,0.5528651475906372
0.2808612585067749,0.5712491869926453
0.2708410918712616,0.5589348077774048
0.2608221471309662,0.5079081058502197
0.25080445408821106,0.49529826641082764
0.24078816175460815,0.4871876835823059
0.2307726889848709,0.40257227420806885
0.22075849771499634,0.49185487627983093
0.21074523031711578,0.5444315671920776
0.20073282718658447,0.49271494150161743
0.19072175025939941,0.48060229420661926
