Tau_CR,Tau_DH
0.3049410581588745,5.0
0.3049410581588745,0.36920881271362305
0.2949216663837433,0.35393640398979187
0.2849034070968628,0.3816985785961151
0.27488619089126587,0.37194350361824036
0.2648700475692749,0.37810564041137695
0.2548549771308899,0.3951813280582428
0.2448408603668213,0.3567589223384857
0.23482777178287506,0.3856232762336731
0.2248154580593109,0.46046972274780273
0.21480415761470795,0.3819655179977417
0.20479342341423035,0.3430905342102051
0.19478380680084229,0.3881848454475403
