Tau_CR,Tau_DH
0.3170683979988098,5.0
0.3170683979988098,5.0
0.3070451319217682,0.48624929785728455
0.2970232665538788,0.42947807908058167
0.28700271248817444,0.3997497260570526
0.2769833505153656,0.4560033082962036
0.2669652998447418,0.42630648612976074
0.2569483518600464,0.3270646631717682
0.2469325065612793,0.5135570764541626
0.23691797256469727,0.424847275018692
0.2269042283296585,0.4263113737106323
0.21689161658287048,0.5408029556274414
0.20687972009181976,0.46591562032699585
0.19686904549598694,0.550227701663971
