Tau_CR,Tau_DH
0.3118378818035126,5.0
0.30183151364326477,0.29260316491127014
0.2918255925178528,0.29793280363082886
0.2818199694156647,0.2725149095058441
0.2718147039413452,0.26305556297302246
0.26180973649024963,0.26657944917678833
0.25180506706237793,0.26055917143821716
0.2418007254600525,0.24275518953800201
0.23179663717746735,0.23042741417884827
0.22179283201694489,0.23239247500896454
0.2117892950773239,0.22017914056777954
0.20178602635860443,0.20872370898723602
0.19178299605846405,0.20372922718524933
