Tau_CR,Tau_DH
0.31259211897850037,5.0
0.30256718397140503,5.0
0.29254379868507385,0.45352643728256226
0.2825213074684143,0.35286083817481995
0.27250024676322937,0.4983406662940979
0.2624802589416504,0.5072240829467773
0.252461314201355,0.6343174576759338
0.24244357645511627,0.49461427330970764
0.23242707550525665,0.3972720801830292
0.2224111557006836,0.3427797257900238
0.21239666640758514,0.4025748670101166
0.20238296687602997,0.31415966153144836
0.19237004220485687,0.33259713649749756
