Tau_CR,Tau_DH
0.31503236293792725,0.30971699953079224
0.31503236293792725,0.30971699953079224
0.30502524971961975,0.30283161997795105
0.29501861333847046,0.2992580235004425
0.28501230478286743,0.2909141778945923
0.27500641345977783,0.27409008145332336
0.26500093936920166,0.2700002193450928
0.25499576330184937,0.2551470100879669
0.24499091506004333,0.2540239095687866
0.23498642444610596,0.24521099030971527
0.22498221695423126,0.2414393424987793
0.21497832238674164,0.24083052575588226
0.2049746811389923,0.233980193734169
0.19497130811214447,0.2192791998386383
