Tau_CR,Tau_DH
0.31172317266464233,5.0
0.30171823501586914,0.2872233986854553
0.2917136251926422,0.29366257786750793
0.2817092835903168,0.27148574590682983
0.2717052400112152,0.26816773414611816
0.26170143485069275,0.26054510474205017
0.2516978681087494,0.2551879286766052
0.24169456958770752,0.24375151097774506
0.23169149458408356,0.23157088458538055
0.22168861329555511,0.2263876050710678
0.21168598532676697,0.22272227704524994
0.20168353617191315,0.2086350917816162
0.19168131053447723,0.1970084011554718
