Tau_CR,Tau_DH
0.318871408700943,5.0
0.30886179208755493,5.0
0.29885268211364746,0.3211914300918579
0.2888440787792206,0.30973538756370544
0.27883604168891907,0.28669944405555725
0.26882851123809814,0.29865050315856934
0.2588214576244354,0.2875593900680542
0.24881480634212494,0.26519671082496643
0.23880864679813385,0.26519671082496643
0.22880291938781738,0.26179441809654236
0.21879757940769196,0.2345544993877411
0.20879262685775757,0.2345544993877411
0.19878804683685303,0.24464429914951324
