Tau_CR,Tau_DH
0.31506773829460144,5.0
0.31506773829460144,5.0
0.30504292249679565,0.6526511311531067
0.29501909017562866,0.5815932750701904
0.2849965989589691,0.6238359808921814
0.27497532963752747,0.5701681971549988
0.2649553120136261,0.35007166862487793
0.2549363970756531,0.4242068827152252
0.24491865932941437,0.4838927388191223
0.23490162193775177,0.6373355388641357
0.2248859703540802,0.4082286059856415
0.20485757291316986,0.3251955807209015
0.20485757291316986,0.6523724794387817
0.19484472274780273,0.49304649233818054
