Tau_CR,Tau_DH
0.3180794417858124,5.0
0.308068186044693,0.3523922562599182
0.29805758595466614,0.32424959540367126
0.2880477011203766,0.31500571966171265
0.27803835272789,0.30249348282814026
0.2680296301841736,0.30630406737327576
0.2580215036869049,0.27693185210227966
0.2480139136314392,0.2874184548854828
0.23800687491893768,0.2939356863498688
0.22800025343894958,0.26133614778518677
0.21799416840076447,0.2609640657901764
0.20798853039741516,0.2671758234500885
0.19798335433006287,0.24244850873947144
