Tau_CR,Tau_DH
0.31699424982070923,5.0
0.30697908997535706,0.3425705134868622
0.30697908997535706,0.3425705134868622
0.2969649136066437,0.31188109517097473
0.2869516611099243,0.32998114824295044
0.2769392728805542,0.3367045223712921
0.26692771911621094,0.33738815784454346
0.25691697001457214,0.29990506172180176
0.24690696597099304,0.301940381526947
0.23689772188663483,0.315347820520401
0.2268892079591751,0.3303263783454895
0.21688126027584076,0.30119678378105164
0.2068740725517273,0.35205185413360596
0.1968674212694168,0.28724491596221924
