Tau_CR,Tau_DH
0.31728723645210266,5.0
0.31728723645210266,5.0
0.3072780966758728,0.30468830466270447
0.2972695529460907,0.3024633228778839
0.2872614860534668,0.3010179102420807
0.2772539258003235,0.2912222743034363
0.2672468423843384,0.2711232602596283
0.2572402358055115,0.26309916377067566
0.247234046459198,0.25209033489227295
0.22722302377223969,0.24686002731323242
0.22722302377223969,0.24261270463466644
0.2172180563211441,0.22602584958076477
0.20721347630023956,0.21345317363739014
0.19720926880836487,0.2240368127822876
