Tau_CR,Tau_DH
0.31900858879089355,5.0
0.3090013861656189,0.3132531940937042
0.29899460077285767,0.2928061783313751
0.28898823261260986,0.2886085510253906
0.2789821922779083,0.28560933470726013
0.2689765691757202,0.28248217701911926
0.258971244096756,0.2653736472129822
0.24896632134914398,0.2628692090511322
0.23896174132823944,0.2436186671257019
0.2289574295282364,0.2335040271282196
0.2189534455537796,0.23710572719573975
0.2089497298002243,0.22928734123706818
0.1989462971687317,0.21333645284175873
