Tau_CR,Tau_DH
0.313235878944397,5.0
0.30323153734207153,0.2906244397163391
0.2932274639606476,0.2944590747356415
0.2832236886024475,0.2747472822666168
0.27322012186050415,0.26191768050193787
0.2632167935371399,0.2580142915248871
0.25321367383003235,0.26048973202705383
0.2432108074426651,0.24769490957260132
0.23320816457271576,0.2335631102323532
0.22320573031902313,0.22548168897628784
0.21320347487926483,0.22666893899440765
0.20320136845111847,0.21471664309501648
0.19319945573806763,0.19506490230560303
