Tau_CR,Tau_DH
0.3035135269165039,0.30917149782180786
0.3035135269165039,0.30917149782180786
0.29350659251213074,0.299126535654068
0.283500075340271,0.29683247208595276
0.27349400520324707,0.2823495864868164
0.2634883224964142,0.26043298840522766
0.2534830868244171,0.25647419691085815
0.2434781789779663,0.24803891777992249
0.23347365856170654,0.240801602602005
0.22346946597099304,0.22427423298358917
0.21346557140350342,0.22836484014987946
0.20346201956272125,0.21646510064601898
0.19345879554748535,0.2174413651227951
