Tau_CR,Tau_DH
0.30721381306648254,5.0
0.30721381306648254,0.305772066116333
0.2972070574760437,0.2780423164367676
0.28720077872276306,0.29548969864845276
0.2771949768066406,0.27405381202697754
0.2671896517276764,0.2703229486942291
0.2571846842765808,0.2616175413131714
0.24718016386032104,0.24956518411636353
0.2371760457754135,0.24160033464431763
0.22717222571372986,0.22734403610229492
0.21716880798339844,0.2309436798095703
0.2071656584739685,0.21942424774169922
0.19716283679008484,0.21300803124904633
