Tau_CR,Tau_DH
0.31929272413253784,5.0
0.30928483605384827,0.3073858916759491
0.2992774546146393,0.3003212511539459
0.2892705202102661,0.2978305220603943
0.27926403284072876,0.2813186049461365
0.26925790309906006,0.26331499218940735
0.2592521905899048,0.26369649171829224
0.24924689531326294,0.2623787820339203
0.23924189805984497,0.2539517283439636
0.22923730313777924,0.2428290843963623
0.21923305094242096,0.21696743369102478
0.20922908186912537,0.22083696722984314
0.19922542572021484,0.20292030274868011
