Tau_CR,Tau_DH
0.31135016679763794,5.0
0.31135016679763794,5.0
0.3013395369052887,0.31469085812568665
0.29132962226867676,0.31003043055534363
0.28132033348083496,0.28723543882369995
0.27131175994873047,0.2880975008010864
0.26130375266075134,0.2660400867462158
0.2512963116168976,0.27513647079467773
0.2412893921136856,0.2823798656463623
0.2312830537557602,0.284978449344635
0.22127722203731537,0.3012622594833374
0.21127183735370636,0.2743276059627533
0.20126692950725555,0.2736082077026367
0.1912624090909958,0.235035702586174
