Tau_CR,Tau_DH
0.31916487216949463,5.0
0.30915653705596924,5.0
0.29914864897727966,0.30984997749328613
0.2891412675380707,0.309306263923645
0.2791343331336975,0.30236107110977173
0.269127756357193,0.29767462611198425
0.2591216564178467,0.2921145558357239
0.24911589920520782,0.2751149833202362
0.23911052942276,0.25866860151290894
0.22910554707050323,0.2645305395126343
0.21910089254379272,0.25285428762435913
0.20909658074378967,0.23351271450519562
0.1990925818681717,0.2231627106666565
