Tau_CR,Tau_DH
0.3151863217353821,5.0
0.3151863217353821,5.0
0.30515652894973755,0.39191851019859314
0.2951284945011139,0.34747517108917236
0.2851020097732544,0.3049960136413574
0.2750771641731262,0.31367966532707214
0.2650536596775055,0.4729914665222168
0.2550317645072937,0.29631534218788147
0.24501118063926697,0.28217804431915283
0.23499201238155365,0.39897215366363525
0.22497402131557465,0.33459314703941345
0.2149573415517807,0.32411831617355347
0.20494186878204346,0.29228800535202026
0.19492760300636292,0.3359639048576355
