Tau_CR,Tau_DH
0.31165453791618347,5.0
0.31165453791618347,0.31215277314186096
0.3016429543495178,0.30320802330970764
0.2816219925880432,0.3015936315059662
0.2716124653816223,0.2994556725025177
0.2716124653816223,0.27567118406295776
0.2616036832332611,0.2575657069683075
0.2415878027677536,0.2545069754123688
0.2415878027677536,0.2545069754123688
0.23158079385757446,0.25677943229675293
0.22157421708106995,0.25726690888404846
0.21156825125217438,0.2671601474285126
0.20156268775463104,0.25073084235191345
0.19155767560005188,0.23810498416423798
