Tau_CR,Tau_DH
0.30337899923324585,5.0
0.30337899923324585,0.43085289001464844
0.2936124801635742,0.29341253638267517
0.28382930159568787,0.35380858182907104
0.27403029799461365,0.45400160551071167
0.2642163634300232,0.39175012707710266
0.2543882429599762,0.3342059552669525
0.24454675614833832,0.3274548351764679
0.23469258844852448,0.37911853194236755
0.22482672333717346,0.2655564844608307
0.21494948863983154,0.23793523013591766
0.20506146550178528,0.30520692467689514
0.1951635777950287,0.3262670636177063
