Tau_CR,Tau_DH
0.3141898512840271,5.0
0.3041819632053375,0.3124867081642151
0.2941744923591614,0.3124867081642151
0.28416749835014343,0.31413397192955017
0.2741610109806061,0.30513614416122437
0.26415491104125977,0.2975850999355316
0.2541491985321045,0.26158496737480164
0.24414391815662384,0.26158496737480164
0.23413898050785065,0.25567811727523804
0.2241344004869461,0.2691875696182251
0.2141302227973938,0.24792279303073883
0.20412631332874298,0.2308599203824997
0.19412274658679962,0.24131163954734802
