Tau_CR,Tau_DH
0.3125154674053192,5.0
0.3025093674659729,0.2986685633659363
0.29250356554985046,0.28538253903388977
0.28249815106391907,0.28421682119369507
0.27249306440353394,0.2815019190311432
0.2624882757663727,0.2661094069480896
0.2524838447570801,0.2594827711582184
0.24247968196868896,0.2570631802082062
0.23247577250003815,0.247956320643425
0.22247213125228882,0.24251869320869446
0.21246877312660217,0.22311337292194366
0.20246565341949463,0.20505668222904205
0.192462757229805,0.21420754492282867
