Tau_CR,Tau_DH
0.3137453496456146,5.0
0.3037295937538147,5.0
0.2937147915363312,0.339665949344635
0.28370094299316406,0.39601877331733704
0.2736879587173462,0.35788723826408386
0.26367583870887756,0.35788723826408386
0.2536645829677582,0.30790603160858154
0.24365413188934326,0.35182785987854004
0.23364439606666565,0.35182785987854004
0.22363543510437012,0.32887303829193115
0.2136271446943283,0.27726083993911743
0.20361948013305664,0.3252686858177185
0.1936124712228775,0.22684021294116974
