Tau_CM,Tau_DH
0.3621903657913208,5.0
0.35218140482902527,5.0
0.3421729505062103,0.3677518367767334
0.3321649730205536,0.34838464856147766
0.3221574127674103,0.3541811406612396
0.3121502697467804,0.330003947019577
0.30214357376098633,0.3193897604942322
0.2921372652053833,0.3249495327472687
0.2821313738822937,0.31053054332733154
0.27212584018707275,0.3136940896511078
0.26212066411972046,0.29903674125671387
0.25211581587791443,0.2979152500629425
0.24211128056049347,0.281955361366272
0.23210707306861877,0.2872317135334015
0.22210316359996796,0.2861248254776001
0.21209955215454102,0.28593701124191284
0.20209622383117676,0.2847340703010559
0.1920931488275528,0.2847340703010559
