Tau_CM,Tau_DH
0.36102455854415894,5.0
0.3510187864303589,5.0
0.34101343154907227,0.2985457479953766
0.3310083746910095,0.2985457479953766
0.32100367546081543,0.2916742265224457
0.3109992742538452,0.280083030462265
0.3009951710700989,0.280083030462265
0.2909913957118988,0.2862289547920227
0.2809878885746002,0.2667388916015625
0.2709846496582031,0.26412463188171387
0.2609816789627075,0.25852105021476746
0.25097888708114624,0.25852105021476746
0.24097637832164764,0.246640145778656
0.23097409307956696,0.24281172454357147
0.2209719717502594,0.24281172454357147
0.21097004413604736,0.23984985053539276
0.20096831023693085,0.2370392233133316
0.19096672534942627,0.22019144892692566
