Tau_CM,Tau_DH
0.36092495918273926,5.0
0.3509131968021393,0.4548633098602295
0.34090209007263184,0.4560030996799469
0.33089157938957214,0.424083948135376
0.3208816647529602,0.394706130027771
0.31087231636047363,0.3689422607421875
0.3008635342121124,0.38075917959213257
0.2908552289009094,0.35938167572021484
0.2808474898338318,0.3672349154949188
0.27084022760391235,0.3705688714981079
0.26083341240882874,0.3563499450683594
0.25082701444625854,0.3625880479812622
0.24082109332084656,0.3668055832386017
0.2308155745267868,0.3731750249862671
0.2208104431629181,0.3625362813472748
0.21080566942691803,0.33500543236732483
0.20080126821994781,0.38243159651756287
0.19079720973968506,0.3950556218624115
