Tau_CM,Tau_DH
0.36845049262046814,5.0
0.36845049262046814,5.0
0.3584420084953308,0.3726362884044647
0.3484340012073517,0.33353477716445923
0.32841917872428894,0.35132506489753723
0.32841917872428894,0.35132506489753723
0.3184124231338501,0.3502078354358673
0.3084060251712799,0.3502231538295746
0.29839998483657837,0.329145610332489
0.27838900685310364,0.31225723028182983
0.27838900685310364,0.31225723028182983
0.26838403940200806,0.3289255201816559
0.25837934017181396,0.3031448721885681
0.24837495386600494,0.29659345746040344
0.2383708655834198,0.2869894206523895
0.22836706042289734,0.2860623896121979
0.21836353838443756,0.27421557903289795
0.20836025476455688,0.27007338404655457
0.1983572244644165,0.27820736169815063
