Tau_CM,Tau_DH
0.3689619302749634,5.0
0.3689619302749634,0.5158466100692749
0.35894495248794556,0.47682055830955505
0.34892886877059937,0.4585316777229309
0.33891403675079346,0.5505399703979492
0.32889991998672485,0.4425502121448517
0.30887487530708313,0.5187695622444153
0.30887487530708313,0.5187695622444153
0.2888528108596802,0.41083401441574097
0.2888528108596802,0.48115015029907227
0.27884313464164734,0.4677855670452118
0.2688339054584503,0.4071384370326996
0.2588256895542145,0.42252811789512634
0.2488178014755249,0.45684659481048584
