Tau_CM,Tau_DH
0.36390066146850586,5.0
0.3538894057273865,5.0
0.34387877583503723,0.39671969413757324
0.33386868238449097,0.37217363715171814
0.32385921478271484,0.35692983865737915
0.3138502240180969,0.3564647138118744
0.30384185910224915,0.3562130928039551
0.2938339114189148,0.3173389732837677
0.2838265001773834,0.3419571816921234
0.27381953597068787,0.3047313392162323
0.2638130187988281,0.30190542340278625
0.2538069486618042,0.299187570810318
0.2438012659549713,0.28485071659088135
