Tau_CM,Tau_DH
0.36897405982017517,5.0
0.35895806550979614,5.0
0.34894299507141113,0.4394334852695465
0.338928759098053,0.37149977684020996
0.32891538739204407,0.4264964461326599
0.3189028203487396,0.3520704209804535
0.3088909983634949,0.3520704209804535
0.29887986183166504,0.3758392930030823
0.2888695001602173,0.3758392930030823
0.27885979413986206,0.32855352759361267
0.2688506841659546,0.32855352759361267
0.2588422894477844,0.26304006576538086
0.24883443117141724,0.26304006576538086
