Tau_CM,Tau_DH
0.36077994108200073,5.0
0.35075896978378296,0.4238591194152832
0.3407391905784607,0.4238591194152832
0.3307205140590668,0.4376964271068573
0.32070308923721313,0.3512825667858124
0.31068646907806396,0.34005314111709595
0.30067116022109985,0.3915673494338989
0.2906566858291626,0.30843794345855713
0.2806430459022522,0.3158867061138153
0.2706303894519806,0.3626177906990051
0.2606186270713806,0.29594093561172485
0.2506074905395508,0.29594093561172485
0.24059736728668213,0.33518821001052856
